State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
Alabama,Domestic Only,Air (include truck-air),value_within,9.793145,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Air (include truck-air),value_out,387.663602,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Air (include truck-air),value_in,1756.005224,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Multiple modes & mail,value_within,4722.773744,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Multiple modes & mail,value_out,21248.1921,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Multiple modes & mail,value_in,18880.78606,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Pipeline,value_within,1782.805743,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Pipeline,value_out,10402.69079,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Pipeline,value_in,14015.28029,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Rail,value_within,916.142098,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Rail,value_out,7256.445191,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Rail,value_in,6258.245009,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Truck,value_within,88507.08129,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Truck,value_out,88137.12492,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Truck,value_in,100117.017,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Water,value_within,1.685238,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Water,value_out,540.821656,million U.S. dollars (2017 constant $),2012
Alabama,Domestic Only,Water,value_in,2596.093679,million U.S. dollars (2017 constant $),2012
Alabama,Export,Air (include truck-air),value_within,10.549958,million U.S. dollars (2017 constant $),2012
Alabama,Export,Air (include truck-air),value_out,1416.882926,million U.S. dollars (2017 constant $),2012
Alabama,Export,Air (include truck-air),value_in,3468.585044,million U.S. dollars (2017 constant $),2012
Alabama,Export,Multiple modes & mail,value_within,163.410593,million U.S. dollars (2017 constant $),2012
Alabama,Export,Multiple modes & mail,value_out,1408.520363,million U.S. dollars (2017 constant $),2012
Alabama,Export,Multiple modes & mail,value_in,146.393665,million U.S. dollars (2017 constant $),2012
Alabama,Export,Other and unknown,value_within,0,million U.S. dollars (2017 constant $),2012
Alabama,Export,Other and unknown,value_out,3.729529,million U.S. dollars (2017 constant $),2012
Alabama,Export,Other and unknown,value_in,0,million U.S. dollars (2017 constant $),2012
Alabama,Export,Pipeline,value_within,32.406911,million U.S. dollars (2017 constant $),2012
Alabama,Export,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Alabama,Export,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Alabama,Export,Rail,value_within,386.660842,million U.S. dollars (2017 constant $),2012
Alabama,Export,Rail,value_out,2851.454524,million U.S. dollars (2017 constant $),2012
Alabama,Export,Rail,value_in,529.889182,million U.S. dollars (2017 constant $),2012
Alabama,Export,Truck,value_within,3419.269395,million U.S. dollars (2017 constant $),2012
Alabama,Export,Truck,value_out,10125.66241,million U.S. dollars (2017 constant $),2012
Alabama,Export,Truck,value_in,960.532244,million U.S. dollars (2017 constant $),2012
Alabama,Export,Water,value_within,9.780195,million U.S. dollars (2017 constant $),2012
Alabama,Export,Water,value_out,61.293827,million U.S. dollars (2017 constant $),2012
Alabama,Export,Water,value_in,239.391787,million U.S. dollars (2017 constant $),2012
Alabama,Import,Air (include truck-air),value_within,173.173883,million U.S. dollars (2017 constant $),2012
Alabama,Import,Air (include truck-air),value_out,1576.661326,million U.S. dollars (2017 constant $),2012
Alabama,Import,Air (include truck-air),value_in,1037.697197,million U.S. dollars (2017 constant $),2012
Alabama,Import,Multiple modes & mail,value_within,213.941159,million U.S. dollars (2017 constant $),2012
Alabama,Import,Multiple modes & mail,value_out,365.450288,million U.S. dollars (2017 constant $),2012
Alabama,Import,Multiple modes & mail,value_in,4161.624378,million U.S. dollars (2017 constant $),2012
Alabama,Import,No domestic mode,value_within,114.919767,million U.S. dollars (2017 constant $),2012
Alabama,Import,No domestic mode,value_out,0,million U.S. dollars (2017 constant $),2012
Alabama,Import,No domestic mode,value_in,0,million U.S. dollars (2017 constant $),2012
Alabama,Import,Other and unknown,value_within,4.785018,million U.S. dollars (2017 constant $),2012
Alabama,Import,Other and unknown,value_out,11.457973,million U.S. dollars (2017 constant $),2012
Alabama,Import,Other and unknown,value_in,23.840065,million U.S. dollars (2017 constant $),2012
Alabama,Import,Pipeline,value_within,12.269599,million U.S. dollars (2017 constant $),2012
Alabama,Import,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Alabama,Import,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Alabama,Import,Rail,value_within,588.170597,million U.S. dollars (2017 constant $),2012
Alabama,Import,Rail,value_out,614.000483,million U.S. dollars (2017 constant $),2012
Alabama,Import,Rail,value_in,3249.406595,million U.S. dollars (2017 constant $),2012
Alabama,Import,Truck,value_within,3842.552822,million U.S. dollars (2017 constant $),2012
Alabama,Import,Truck,value_out,1201.306202,million U.S. dollars (2017 constant $),2012
Alabama,Import,Truck,value_in,4908.341852,million U.S. dollars (2017 constant $),2012
Alabama,Import,Water,value_within,16.482754,million U.S. dollars (2017 constant $),2012
Alabama,Import,Water,value_out,369.481171,million U.S. dollars (2017 constant $),2012
Alabama,Import,Water,value_in,325.143554,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Air (include truck-air),value_within,458.59434,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Air (include truck-air),value_out,2167.615231,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Air (include truck-air),value_in,1649.257099,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Multiple modes & mail,value_within,499.325438,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Multiple modes & mail,value_out,1385.641151,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Multiple modes & mail,value_in,7081.220559,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Pipeline,value_within,8713.463066,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Rail,value_within,785.126242,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Rail,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Rail,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Truck,value_within,10603.59715,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Truck,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Truck,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Water,value_within,415.459754,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Water,value_out,8980.051279,million U.S. dollars (2017 constant $),2012
Alaska,Domestic Only,Water,value_in,1935.100241,million U.S. dollars (2017 constant $),2012
Alaska,Export,Air (include truck-air),value_within,55.439328,million U.S. dollars (2017 constant $),2012
Alaska,Export,Air (include truck-air),value_out,129.859105,million U.S. dollars (2017 constant $),2012
Alaska,Export,Air (include truck-air),value_in,9993.604735,million U.S. dollars (2017 constant $),2012
Alaska,Export,Multiple modes & mail,value_within,37.697684,million U.S. dollars (2017 constant $),2012
Alaska,Export,Multiple modes & mail,value_out,594.94042,million U.S. dollars (2017 constant $),2012
Alaska,Export,Multiple modes & mail,value_in,2561.305569,million U.S. dollars (2017 constant $),2012
Alaska,Export,Other and unknown,value_within,0.387681,million U.S. dollars (2017 constant $),2012
Alaska,Export,Other and unknown,value_out,0.027666,million U.S. dollars (2017 constant $),2012
Alaska,Export,Other and unknown,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Pipeline,value_within,111.776695,million U.S. dollars (2017 constant $),2012
Alaska,Export,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Rail,value_within,28.360093,million U.S. dollars (2017 constant $),2012
Alaska,Export,Rail,value_out,0.02651,million U.S. dollars (2017 constant $),2012
Alaska,Export,Rail,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Truck,value_within,1769.629725,million U.S. dollars (2017 constant $),2012
Alaska,Export,Truck,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Truck,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Export,Water,value_within,1577.343447,million U.S. dollars (2017 constant $),2012
Alaska,Export,Water,value_out,0.000041,million U.S. dollars (2017 constant $),2012
Alaska,Export,Water,value_in,151.891609,million U.S. dollars (2017 constant $),2012
Alaska,Import,Air (include truck-air),value_within,121.609095,million U.S. dollars (2017 constant $),2012
Alaska,Import,Air (include truck-air),value_out,11551.49942,million U.S. dollars (2017 constant $),2012
Alaska,Import,Air (include truck-air),value_in,119.65726,million U.S. dollars (2017 constant $),2012
Alaska,Import,Multiple modes & mail,value_within,70.732913,million U.S. dollars (2017 constant $),2012
Alaska,Import,Multiple modes & mail,value_out,125.365298,million U.S. dollars (2017 constant $),2012
Alaska,Import,Multiple modes & mail,value_in,183.292675,million U.S. dollars (2017 constant $),2012
Alaska,Import,Other and unknown,value_within,22.455392,million U.S. dollars (2017 constant $),2012
Alaska,Import,Other and unknown,value_out,184.839561,million U.S. dollars (2017 constant $),2012
Alaska,Import,Other and unknown,value_in,14.805818,million U.S. dollars (2017 constant $),2012
Alaska,Import,Pipeline,value_within,228.578085,million U.S. dollars (2017 constant $),2012
Alaska,Import,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Rail,value_within,76.098661,million U.S. dollars (2017 constant $),2012
Alaska,Import,Rail,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Rail,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Truck,value_within,520.025086,million U.S. dollars (2017 constant $),2012
Alaska,Import,Truck,value_out,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Truck,value_in,0,million U.S. dollars (2017 constant $),2012
Alaska,Import,Water,value_within,163.459422,million U.S. dollars (2017 constant $),2012
Alaska,Import,Water,value_out,21.031391,million U.S. dollars (2017 constant $),2012
Alaska,Import,Water,value_in,0.003309,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Air (include truck-air),value_within,0,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Air (include truck-air),value_out,2585.582079,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Air (include truck-air),value_in,5116.174924,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Multiple modes & mail,value_within,6406.497493,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Multiple modes & mail,value_out,19514.94442,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Multiple modes & mail,value_in,29681.72116,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Pipeline,value_within,0.256664,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Pipeline,value_out,3429.059177,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Pipeline,value_in,4830.536862,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Rail,value_within,1081.646329,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Rail,value_out,278.963272,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Rail,value_in,3565.192058,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Truck,value_within,78239.3211,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Truck,value_out,48150.48428,million U.S. dollars (2017 constant $),2012
Arizona,Domestic Only,Truck,value_in,73643.54987,million U.S. dollars (2017 constant $),2012
Arizona,Export,Air (include truck-air),value_within,23.296401,million U.S. dollars (2017 constant $),2012
Arizona,Export,Air (include truck-air),value_out,7654.330403,million U.S. dollars (2017 constant $),2012
Arizona,Export,Air (include truck-air),value_in,264.8809,million U.S. dollars (2017 constant $),2012
Arizona,Export,Multiple modes & mail,value_within,0,million U.S. dollars (2017 constant $),2012
Arizona,Export,Multiple modes & mail,value_out,1101.130748,million U.S. dollars (2017 constant $),2012
Arizona,Export,Multiple modes & mail,value_in,3.687486,million U.S. dollars (2017 constant $),2012
Arizona,Export,Other and unknown,value_within,21.221048,million U.S. dollars (2017 constant $),2012
Arizona,Export,Other and unknown,value_out,52.524426,million U.S. dollars (2017 constant $),2012
Arizona,Export,Other and unknown,value_in,65.161642,million U.S. dollars (2017 constant $),2012
Arizona,Export,Pipeline,value_within,50.444547,million U.S. dollars (2017 constant $),2012
Arizona,Export,Pipeline,value_out,128.538842,million U.S. dollars (2017 constant $),2012
Arizona,Export,Pipeline,value_in,59.578477,million U.S. dollars (2017 constant $),2012
Arizona,Export,Rail,value_within,660.386345,million U.S. dollars (2017 constant $),2012
Arizona,Export,Rail,value_out,57.985672,million U.S. dollars (2017 constant $),2012
Arizona,Export,Rail,value_in,1499.413302,million U.S. dollars (2017 constant $),2012
Arizona,Export,Truck,value_within,5077.35478,million U.S. dollars (2017 constant $),2012
Arizona,Export,Truck,value_out,3419.681837,million U.S. dollars (2017 constant $),2012
Arizona,Export,Truck,value_in,3859.49103,million U.S. dollars (2017 constant $),2012
Arizona,Import,Air (include truck-air),value_within,57.825255,million U.S. dollars (2017 constant $),2012
Arizona,Import,Air (include truck-air),value_out,63.946755,million U.S. dollars (2017 constant $),2012
Arizona,Import,Air (include truck-air),value_in,4640.157016,million U.S. dollars (2017 constant $),2012
Arizona,Import,Multiple modes & mail,value_within,1.68523,million U.S. dollars (2017 constant $),2012
Arizona,Import,Multiple modes & mail,value_out,0.00798,million U.S. dollars (2017 constant $),2012
Arizona,Import,Multiple modes & mail,value_in,2601.124739,million U.S. dollars (2017 constant $),2012
Arizona,Import,Other and unknown,value_within,149.249304,million U.S. dollars (2017 constant $),2012
Arizona,Import,Other and unknown,value_out,48.715792,million U.S. dollars (2017 constant $),2012
Arizona,Import,Other and unknown,value_in,362.121885,million U.S. dollars (2017 constant $),2012
Arizona,Import,Pipeline,value_within,0,million U.S. dollars (2017 constant $),2012
Arizona,Import,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Arizona,Import,Pipeline,value_in,2.820818,million U.S. dollars (2017 constant $),2012
Arizona,Import,Rail,value_within,324.11038,million U.S. dollars (2017 constant $),2012
Arizona,Import,Rail,value_out,4531.513341,million U.S. dollars (2017 constant $),2012
Arizona,Import,Rail,value_in,269.991323,million U.S. dollars (2017 constant $),2012
Arizona,Import,Truck,value_within,5604.62152,million U.S. dollars (2017 constant $),2012
Arizona,Import,Truck,value_out,6269.19043,million U.S. dollars (2017 constant $),2012
Arizona,Import,Truck,value_in,3552.417106,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Air (include truck-air),value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Air (include truck-air),value_out,732.75768,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Air (include truck-air),value_in,747.600051,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Multiple modes & mail,value_within,2075.188038,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Multiple modes & mail,value_out,5785.525178,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Multiple modes & mail,value_in,12241.8297,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Pipeline,value_within,4653.900609,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Pipeline,value_out,8376.567258,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Pipeline,value_in,6338.760688,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Rail,value_within,858.502811,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Rail,value_out,4428.553744,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Rail,value_in,4529.734014,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Truck,value_within,53211.4361,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Truck,value_out,52459.88318,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Truck,value_in,62511.10883,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Water,value_within,282.8731,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Water,value_out,41.96359,million U.S. dollars (2017 constant $),2012
Arkansas,Domestic Only,Water,value_in,1214.50608,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Air (include truck-air),value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Air (include truck-air),value_out,637.606723,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Air (include truck-air),value_in,0.529502,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Multiple modes & mail,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Multiple modes & mail,value_out,851.98656,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Multiple modes & mail,value_in,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Other and unknown,value_within,943.627234,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Other and unknown,value_out,149.32194,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Other and unknown,value_in,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Rail,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Rail,value_out,1089.357772,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Rail,value_in,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Truck,value_within,429.25652,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Truck,value_out,3551.488175,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Truck,value_in,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Water,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Water,value_out,13.265219,million U.S. dollars (2017 constant $),2012
Arkansas,Export,Water,value_in,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Air (include truck-air),value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Air (include truck-air),value_out,2.656556,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Air (include truck-air),value_in,627.284265,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Multiple modes & mail,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Multiple modes & mail,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Multiple modes & mail,value_in,1184.389787,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Other and unknown,value_within,1571.872979,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Other and unknown,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Other and unknown,value_in,53.418701,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Pipeline,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Pipeline,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Pipeline,value_in,10.800312,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Rail,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Rail,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Rail,value_in,722.799994,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Truck,value_within,21.454548,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Truck,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Truck,value_in,1908.535681,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Water,value_within,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Water,value_out,0,million U.S. dollars (2017 constant $),2012
Arkansas,Import,Water,value_in,1337.545969,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Air (include truck-air),value_within,3928.289066,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Air (include truck-air),value_out,33374.8457,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Air (include truck-air),value_in,14466.05473,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Multiple modes & mail,value_within,96956.12575,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Multiple modes & mail,value_out,164730.7159,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Multiple modes & mail,value_in,115625.9838,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Pipeline,value_within,39407.20051,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Pipeline,value_out,1697.551675,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Pipeline,value_in,8446.430589,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Rail,value_within,3274.159323,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Rail,value_out,12821.27045,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Rail,value_in,16478.65593,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Truck,value_within,731709.9866,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Truck,value_out,303035.7923,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Truck,value_in,215268.6146,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Water,value_within,8508.087272,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Water,value_out,311.872256,million U.S. dollars (2017 constant $),2012
California,Domestic Only,Water,value_in,5998.947556,million U.S. dollars (2017 constant $),2012
California,Export,Air (include truck-air),value_within,13825.01398,million U.S. dollars (2017 constant $),2012
California,Export,Air (include truck-air),value_out,20313.81576,million U.S. dollars (2017 constant $),2012
California,Export,Air (include truck-air),value_in,16086.45259,million U.S. dollars (2017 constant $),2012
California,Export,Multiple modes & mail,value_within,772.224321,million U.S. dollars (2017 constant $),2012
California,Export,Multiple modes & mail,value_out,3189.337877,million U.S. dollars (2017 constant $),2012
California,Export,Multiple modes & mail,value_in,26508.7846,million U.S. dollars (2017 constant $),2012
California,Export,Other and unknown,value_within,266.513381,million U.S. dollars (2017 constant $),2012
California,Export,Other and unknown,value_out,1064.7828,million U.S. dollars (2017 constant $),2012
California,Export,Other and unknown,value_in,449.790241,million U.S. dollars (2017 constant $),2012
California,Export,Pipeline,value_within,763.031666,million U.S. dollars (2017 constant $),2012
California,Export,Pipeline,value_out,0.095842,million U.S. dollars (2017 constant $),2012
California,Export,Pipeline,value_in,375.675652,million U.S. dollars (2017 constant $),2012
California,Export,Rail,value_within,546.89542,million U.S. dollars (2017 constant $),2012
California,Export,Rail,value_out,4221.908443,million U.S. dollars (2017 constant $),2012
California,Export,Rail,value_in,6199.926722,million U.S. dollars (2017 constant $),2012
California,Export,Truck,value_within,95939.92048,million U.S. dollars (2017 constant $),2012
California,Export,Truck,value_out,23364.72415,million U.S. dollars (2017 constant $),2012
California,Export,Truck,value_in,29700.48156,million U.S. dollars (2017 constant $),2012
California,Export,Water,value_within,1568.964032,million U.S. dollars (2017 constant $),2012
California,Export,Water,value_out,43.51507,million U.S. dollars (2017 constant $),2012
California,Export,Water,value_in,15.705123,million U.S. dollars (2017 constant $),2012
California,Import,Air (include truck-air),value_within,10787.53371,million U.S. dollars (2017 constant $),2012
California,Import,Air (include truck-air),value_out,17773.21948,million U.S. dollars (2017 constant $),2012
California,Import,Air (include truck-air),value_in,37059.57742,million U.S. dollars (2017 constant $),2012
California,Import,Multiple modes & mail,value_within,15105.50046,million U.S. dollars (2017 constant $),2012
California,Import,Multiple modes & mail,value_out,126492.7281,million U.S. dollars (2017 constant $),2012
California,Import,Multiple modes & mail,value_in,23987.50726,million U.S. dollars (2017 constant $),2012
California,Import,No domestic mode,value_within,12828.98357,million U.S. dollars (2017 constant $),2012
California,Import,No domestic mode,value_out,0,million U.S. dollars (2017 constant $),2012
California,Import,No domestic mode,value_in,0,million U.S. dollars (2017 constant $),2012
California,Import,Other and unknown,value_within,1799.76599,million U.S. dollars (2017 constant $),2012
California,Import,Other and unknown,value_out,937.313368,million U.S. dollars (2017 constant $),2012
California,Import,Other and unknown,value_in,459.716873,million U.S. dollars (2017 constant $),2012
California,Import,Pipeline,value_within,2176.557531,million U.S. dollars (2017 constant $),2012
California,Import,Pipeline,value_out,310.967441,million U.S. dollars (2017 constant $),2012
California,Import,Pipeline,value_in,43.280341,million U.S. dollars (2017 constant $),2012
California,Import,Rail,value_within,376.814505,million U.S. dollars (2017 constant $),2012
California,Import,Rail,value_out,6086.388858,million U.S. dollars (2017 constant $),2012
California,Import,Rail,value_in,20201.3055,million U.S. dollars (2017 constant $),2012
California,Import,Truck,value_within,211734.9599,million U.S. dollars (2017 constant $),2012
California,Import,Truck,value_out,14630.96181,million U.S. dollars (2017 constant $),2012
California,Import,Truck,value_in,18456.52646,million U.S. dollars (2017 constant $),2012
California,Import,Water,value_within,3309.321339,million U.S. dollars (2017 constant $),2012
California,Import,Water,value_out,40.066216,million U.S. dollars (2017 constant $),2012
California,Import,Water,value_in,17.932536,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Air (include truck-air),value_within,0,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Air (include truck-air),value_out,2080.684773,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Air (include truck-air),value_in,2268.537147,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Multiple modes & mail,value_within,7273.192727,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Multiple modes & mail,value_out,24709.50456,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Multiple modes & mail,value_in,24772.6542,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Pipeline,value_within,5261.874885,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Pipeline,value_out,10860.34463,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Pipeline,value_in,6953.345623,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Rail,value_within,849.715865,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Rail,value_out,1270.885159,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Rail,value_in,3469.294187,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Truck,value_within,75683.61332,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Truck,value_out,51559.57706,million U.S. dollars (2017 constant $),2012
Colorado,Domestic Only,Truck,value_in,66486.35777,million U.S. dollars (2017 constant $),2012
Colorado,Export,Air (include truck-air),value_within,42.310618,million U.S. dollars (2017 constant $),2012
Colorado,Export,Air (include truck-air),value_out,3086.27671,million U.S. dollars (2017 constant $),2012
Colorado,Export,Air (include truck-air),value_in,146.395858,million U.S. dollars (2017 constant $),2012
Colorado,Export,Multiple modes & mail,value_within,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Multiple modes & mail,value_out,768.626258,million U.S. dollars (2017 constant $),2012
Colorado,Export,Multiple modes & mail,value_in,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Other and unknown,value_within,0.387545,million U.S. dollars (2017 constant $),2012
Colorado,Export,Other and unknown,value_out,9.560152,million U.S. dollars (2017 constant $),2012
Colorado,Export,Other and unknown,value_in,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Pipeline,value_within,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Pipeline,value_out,9.407648,million U.S. dollars (2017 constant $),2012
Colorado,Export,Pipeline,value_in,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Rail,value_within,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Rail,value_out,928.029718,million U.S. dollars (2017 constant $),2012
Colorado,Export,Rail,value_in,0,million U.S. dollars (2017 constant $),2012
Colorado,Export,Truck,value_within,629.432901,million U.S. dollars (2017 constant $),2012
