State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Louisiana,Import,Pipeline,million ton-miles,2012,1929.312907,3171.0647,1651.5451
Louisiana,Import,Rail,million ton-miles,2012,41.669457,7635.324232,8011.937662
Louisiana,Import,Truck,million ton-miles,2012,874.043097,238.121648,5432.50733
Louisiana,Import,Water,million ton-miles,2012,1150.257566,65.966357,5182.685834
Maine,Domestic Only,Air (include truck-air),million ton-miles,2012,0,11.810131,3.005443
Maine,Domestic Only,Multiple modes & mail,million ton-miles,2012,15.1195,574.210626,622.415629
Maine,Domestic Only,Pipeline,million ton-miles,2012,58.5541,130.2733,135.9962
Maine,Domestic Only,Rail,million ton-miles,2012,13.6965,894.4577,898.6848
Maine,Domestic Only,Truck,million ton-miles,2012,1295.401051,4633.406789,7380.722171
Maine,Domestic Only,Water,million ton-miles,2012,0.1335,0,0
Maine,Export,Air (include truck-air),million ton-miles,2012,0,2.183672,5.093703
Maine,Export,Multiple modes & mail,million ton-miles,2012,6.320348,37.5723,12.215302
Maine,Export,Other and unknown,million ton-miles,2012,0.101717,0.854127,0.3747
Maine,Export,Pipeline,million ton-miles,2012,6.1685,7.335,0
Maine,Export,Rail,million ton-miles,2012,15.4758,349.137538,52.8991
Maine,Export,Truck,million ton-miles,2012,46.812992,831.435471,195.405135
Maine,Export,Water,million ton-miles,2012,2.0318,91.4806,81.2348
Maine,Import,Air (include truck-air),million ton-miles,2012,0,2.665094,0.065322
Maine,Import,Multiple modes & mail,million ton-miles,2012,4.4606,24.368586,316.195526
Maine,Import,Other and unknown,million ton-miles,2012,0.0322,0.5458,0.863424
Maine,Import,Pipeline,million ton-miles,2012,316.5789,87.9209,0
Maine,Import,Rail,million ton-miles,2012,11.1842,155.28568,442.446395
Maine,Import,Truck,million ton-miles,2012,67.586456,105.171269,1932.537405
Maine,Import,Water,million ton-miles,2012,5.08486,16.768573,728.3187
Maryland,Domestic Only,Air (include truck-air),million ton-miles,2012,0,31.114195,18.590521
Maryland,Domestic Only,Multiple modes & mail,million ton-miles,2012,5.410301,1205.662718,1547.760791
Maryland,Domestic Only,Pipeline,million ton-miles,2012,1.824,2734.478515,1537.3098
Maryland,Domestic Only,Rail,million ton-miles,2012,19.380354,10021.9847,1211.734895
Maryland,Domestic Only,Truck,million ton-miles,2012,3295.508584,14318.35096,10869.98971
Maryland,Domestic Only,Water,million ton-miles,2012,8.3438,34.6351,211.0768
Maryland,Export,Air (include truck-air),million ton-miles,2012,0.001614,0.591102,14.89622
Maryland,Export,Multiple modes & mail,million ton-miles,2012,0.443929,476.737431,120.720736
Maryland,Export,Other and unknown,million ton-miles,2012,0.000101,0,1.288716
Maryland,Export,Rail,million ton-miles,2012,6.040356,7250.491417,535.819068
Maryland,Export,Truck,million ton-miles,2012,64.9245,2029.7546,519.445179
Maryland,Export,Water,million ton-miles,2012,0.130056,410.458695,108.740811
Maryland,Import,Air (include truck-air),million ton-miles,2012,0.001215,13.089843,0.571908
Maryland,Import,Multiple modes & mail,million ton-miles,2012,6.990284,187.209087,603.792091
Maryland,Import,Other and unknown,million ton-miles,2012,0.095347,17.482268,1.928163
Maryland,Import,Pipeline,million ton-miles,2012,0.97684,0,0
Maryland,Import,Rail,million ton-miles,2012,54.229486,513.12594,687.752509
Maryland,Import,Truck,million ton-miles,2012,205.123537,509.442128,1845.750738
Maryland,Import,Water,million ton-miles,2012,1.603451,28.920925,296.735654
Massachusetts,Domestic Only,Air (include truck-air),million ton-miles,2012,0,422.222841,178.855793
Massachusetts,Domestic Only,Multiple modes & mail,million ton-miles,2012,8.417585,2463.422019,934.572888
Massachusetts,Domestic Only,Pipeline,million ton-miles,2012,0.9298,1630.496125,148.2325
Massachusetts,Domestic Only,Rail,million ton-miles,2012,19.708,4956.6851,344.911809
Massachusetts,Domestic Only,Truck,million ton-miles,2012,2775.032979,16193.24181,11667.60447
Massachusetts,Export,Air (include truck-air),million ton-miles,2012,0.007635,6.195503,58.188079
Massachusetts,Export,Multiple modes & mail,million ton-miles,2012,0.492136,8.393586,130.089183
Massachusetts,Export,Other and unknown,million ton-miles,2012,0.011742,1.407846,5.195572
Massachusetts,Export,Rail,million ton-miles,2012,0.352226,192.494845,216.153377
Massachusetts,Export,Truck,million ton-miles,2012,23.338226,32.040325,1318.384463
Massachusetts,Export,Water,million ton-miles,2012,0.018114,3.812347,184.561581
Massachusetts,Import,Air (include truck-air),million ton-miles,2012,0.003087,43.779248,6.793629
Massachusetts,Import,Multiple modes & mail,million ton-miles,2012,0.685427,645.29426,105.563539
Massachusetts,Import,Other and unknown,million ton-miles,2012,0.073888,24.251897,0.451131
Massachusetts,Import,Pipeline,million ton-miles,2012,10.369915,102.41,172.5119
Massachusetts,Import,Rail,million ton-miles,2012,12.426767,624.212951,196.741765
Massachusetts,Import,Truck,million ton-miles,2012,108.399571,1287.64279,125.528249
Massachusetts,Import,Water,million ton-miles,2012,5.127299,167.264256,401.030066
Michigan,Domestic Only,Air (include truck-air),million ton-miles,2012,0.009589,23.205152,122.642407
Michigan,Domestic Only,Multiple modes & mail,million ton-miles,2012,1009.911215,4648.414993,6316.807666
Michigan,Domestic Only,Pipeline,million ton-miles,2012,956.631264,12469.7933,1603.7093
Michigan,Domestic Only,Rail,million ton-miles,2012,1132.1672,43431.402,8887.119
Michigan,Domestic Only,Truck,million ton-miles,2012,10680.91636,27917.29326,30011.82245
Michigan,Domestic Only,Water,million ton-miles,2012,396.3556,100.9075,8514.5464
Michigan,Export,Air (include truck-air),million ton-miles,2012,0.183286,94.625592,44.503061
Michigan,Export,Multiple modes & mail,million ton-miles,2012,40.500662,1048.771368,2409.262523
Michigan,Export,Other and unknown,million ton-miles,2012,3.184955,12.16992,141.402271
Michigan,Export,Pipeline,million ton-miles,2012,123.590419,4548.341983,1048.6054
Michigan,Export,Rail,million ton-miles,2012,310.511771,16303.85049,1711.882738
Michigan,Export,Truck,million ton-miles,2012,638.46074,18514.00932,3253.53358
Michigan,Export,Water,million ton-miles,2012,624.665086,599.624141,145.771778
Michigan,Import,Air (include truck-air),million ton-miles,2012,0.275234,48.353497,3.684544
Michigan,Import,Multiple modes & mail,million ton-miles,2012,73.830398,1229.722252,446.051908
Michigan,Import,Other and unknown,million ton-miles,2012,2.318214,8.254674,39.216178
Michigan,Import,Pipeline,million ton-miles,2012,176.159615,1781.2674,1581.241872
Michigan,Import,Rail,million ton-miles,2012,204.494469,5672.069492,13477.1007
Michigan,Import,Truck,million ton-miles,2012,693.685578,3981.39295,7715.914832
Michigan,Import,Water,million ton-miles,2012,499.014525,315.933122,79.337429
Minnesota,Domestic Only,Air (include truck-air),million ton-miles,2012,0,26.515399,28.913474
Minnesota,Domestic Only,Multiple modes & mail,million ton-miles,2012,34.150714,2267.940805,15320.32075
Minnesota,Domestic Only,Pipeline,million ton-miles,2012,47.0668,24516.198,9004.4783
Minnesota,Domestic Only,Rail,million ton-miles,2012,608.3695,35369.8058,50331.1528
Minnesota,Domestic Only,Truck,million ton-miles,2012,17057.00202,34573.19454,33864.81783
Minnesota,Domestic Only,Water,million ton-miles,2012,0,9919.8562,9911.7123
Minnesota,Export,Air (include truck-air),million ton-miles,2012,0.005714,4.856386,62.913722
Minnesota,Export,Multiple modes & mail,million ton-miles,2012,0,0.095454,1081.025396
Minnesota,Export,Other and unknown,million ton-miles,2012,0.328844,0.735714,1.037822
Minnesota,Export,Pipeline,million ton-miles,2012,0,0,0.20792
Minnesota,Export,Rail,million ton-miles,2012,0,0,9839.144244
Minnesota,Export,Truck,million ton-miles,2012,0.170801,0.005977,3043.397312
Minnesota,Export,Water,million ton-miles,2012,0,0,913.932782
Minnesota,Import,Air (include truck-air),million ton-miles,2012,0.044326,27.252942,2.21262
Minnesota,Import,Multiple modes & mail,million ton-miles,2012,0,3555.718448,0
Minnesota,Import,Other and unknown,million ton-miles,2012,0.638398,3.518298,3.2229
Minnesota,Import,Pipeline,million ton-miles,2012,0,2254.466637,0
Minnesota,Import,Rail,million ton-miles,2012,0,4559.099309,0
Minnesota,Import,Truck,million ton-miles,2012,0.327457,1545.090914,0.0206
Minnesota,Import,Water,million ton-miles,2012,0,417.167151,0
Mississippi,Domestic Only,Air (include truck-air),million ton-miles,2012,0,23.349307,9.728338
Mississippi,Domestic Only,Multiple modes & mail,million ton-miles,2012,5.052912,1500.303673,1140.023218
Mississippi,Domestic Only,Pipeline,million ton-miles,2012,685.9506,42693.5327,33727.7616
Mississippi,Domestic Only,Rail,million ton-miles,2012,67.0527,6881.0539,4526.8485
Mississippi,Domestic Only,Truck,million ton-miles,2012,10855.704,21819.83241,18472.67529
Mississippi,Domestic Only,Water,million ton-miles,2012,44.2617,1625.6687,529.1584
Mississippi,Export,Air (include truck-air),million ton-miles,2012,0,0.004621,7.181899
Mississippi,Export,Multiple modes & mail,million ton-miles,2012,0.454325,10.704649,102.9362
Mississippi,Export,Other and unknown,million ton-miles,2012,0,0,1.963412
Mississippi,Export,Pipeline,million ton-miles,2012,2.1702,0.0026,0
Mississippi,Export,Rail,million ton-miles,2012,15.394243,31.40275,804.523606
Mississippi,Export,Truck,million ton-miles,2012,84.861488,209.313297,1281.121763
Mississippi,Export,Water,million ton-miles,2012,23.24033,51.474739,219.211571
Mississippi,Import,Air (include truck-air),million ton-miles,2012,0,7.711442,0.090592
Mississippi,Import,Multiple modes & mail,million ton-miles,2012,0.002672,1170.461101,10.631624
Mississippi,Import,No domestic mode,million ton-miles,2012,0,0,0
Mississippi,Import,Other and unknown,million ton-miles,2012,0.000012,0.966063,0.0047
Mississippi,Import,Pipeline,million ton-miles,2012,0,73.1486,0
Mississippi,Import,Rail,million ton-miles,2012,0.1833,497.58546,453.34245
Mississippi,Import,Truck,million ton-miles,2012,16.970705,717.273023,81.087873
Mississippi,Import,Water,million ton-miles,2012,19.643807,362.302846,108.401025
Missouri,Domestic Only,Air (include truck-air),million ton-miles,2012,0.035215,21.576705,24.267637
Missouri,Domestic Only,Multiple modes & mail,million ton-miles,2012,258.181223,4905.958858,3892.845154
Missouri,Domestic Only,Pipeline,million ton-miles,2012,1.0079,11797.904,10602.2064
Missouri,Domestic Only,Rail,million ton-miles,2012,125.7115,59071.5441,5459.6858
Missouri,Domestic Only,Truck,million ton-miles,2012,7709.966693,30145.45781,26518.29963
Missouri,Domestic Only,Water,million ton-miles,2012,128.4723,6426.5692,6969.0255
Missouri,Export,Air (include truck-air),million ton-miles,2012,0.033625,0.019319,21.893076
Missouri,Export,Multiple modes & mail,million ton-miles,2012,0,0,1581.520022
Missouri,Export,Other and unknown,million ton-miles,2012,0.283486,0.6588,38.105442
Missouri,Export,Rail,million ton-miles,2012,0,0,9472.436657
Missouri,Export,Truck,million ton-miles,2012,0.001364,0.0003,3638.778408
Missouri,Export,Water,million ton-miles,2012,0,0,10.972957
Missouri,Import,Air (include truck-air),million ton-miles,2012,1.383066,33.295482,2.000391
Missouri,Import,Multiple modes & mail,million ton-miles,2012,0,2591.15586,0
Missouri,Import,Other and unknown,million ton-miles,2012,3.745591,9.776595,10.3623
Missouri,Import,Pipeline,million ton-miles,2012,0,21.3388,0
Missouri,Import,Rail,million ton-miles,2012,0,1764.242397,0
Missouri,Import,Truck,million ton-miles,2012,0.197304,1466.843883,0.092106
Missouri,Import,Water,million ton-miles,2012,0,10.285376,0
Montana,Domestic Only,Air (include truck-air),million ton-miles,2012,0,4.812341,5.166462
Montana,Domestic Only,Multiple modes & mail,million ton-miles,2012,5.3665,339.260342,787.604355
Montana,Domestic Only,Pipeline,million ton-miles,2012,1600.0513,1643.6577,11891.3841
Montana,Domestic Only,Rail,million ton-miles,2012,174.5444,8470.9332,53690.4293
Montana,Domestic Only,Truck,million ton-miles,2012,3368.487469,7332.979227,9342.474902
Montana,Export,Air (include truck-air),million ton-miles,2012,0.021432,1.597567,2.58235
Montana,Export,Multiple modes & mail,million ton-miles,2012,0,2.997257,835.550852
Montana,Export,Other and unknown,million ton-miles,2012,0.0024,14.3452,0.0761
Montana,Export,Pipeline,million ton-miles,2012,0,33.8686,2.0221
Montana,Export,Rail,million ton-miles,2012,20.4863,1962.330459,3644.257865
Montana,Export,Truck,million ton-miles,2012,29.789236,4689.369822,366.090192
Montana,Import,Air (include truck-air),million ton-miles,2012,0,1.141812,0.023913
Montana,Import,Multiple modes & mail,million ton-miles,2012,0.0007,34.934633,1.1643
Montana,Import,Other and unknown,million ton-miles,2012,0.0633,0.4963,5.9953
Montana,Import,Pipeline,million ton-miles,2012,6430.7764,135.1747,5221.7868
Montana,Import,Rail,million ton-miles,2012,20.4691,124.093263,6201.12309
Montana,Import,Truck,million ton-miles,2012,113.149696,72.980335,1736.825221
Nebraska,Domestic Only,Air (include truck-air),million ton-miles,2012,0,5.060699,10.754989
Nebraska,Domestic Only,Multiple modes & mail,million ton-miles,2012,13.807177,721.690079,4885.146149
Nebraska,Domestic Only,Pipeline,million ton-miles,2012,4.0302,22406.7366,19732.7878
Nebraska,Domestic Only,Rail,million ton-miles,2012,639.2695,16255.8805,45899.8804
Nebraska,Domestic Only,Truck,million ton-miles,2012,5855.541583,21519.43535,15797.46955
Nebraska,Export,Air (include truck-air),million ton-miles,2012,0.000052,0.001902,10.144734
Nebraska,Export,Multiple modes & mail,million ton-miles,2012,0,0,290.378789
Nebraska,Export,Other and unknown,million ton-miles,2012,0,0,0.513449
Nebraska,Export,Pipeline,million ton-miles,2012,0,0,358.2856
Nebraska,Export,Rail,million ton-miles,2012,0,0,3130.4312
Nebraska,Export,Truck,million ton-miles,2012,0.000012,0,1442.547898
Nebraska,Export,Water,million ton-miles,2012,0,0,0.590052
Nebraska,Import,Air (include truck-air),million ton-miles,2012,0.039437,3.174839,0.389418
Nebraska,Import,Multiple modes & mail,million ton-miles,2012,0,456.068706,0
Nebraska,Import,Other and unknown,million ton-miles,2012,0.025874,2.600048,4.862941
Nebraska,Import,Pipeline,million ton-miles,2012,0,31.747,0
Nebraska,Import,Rail,million ton-miles,2012,0,776.58373,0
Nebraska,Import,Truck,million ton-miles,2012,0.011795,262.484066,0.0002
Nebraska,Import,Water,million ton-miles,2012,0,0.00004,0
Nevada,Domestic Only,Air (include truck-air),million ton-miles,2012,0.005633,21.590316,35.844878
Nevada,Domestic Only,Multiple modes & mail,million ton-miles,2012,3.879536,2428.939893,477.142743
Nevada,Domestic Only,Pipeline,million ton-miles,2012,0.138722,7950.1521,6844.3834
Nevada,Domestic Only,Rail,million ton-miles,2012,17.391,2865.0586,741.6106
Nevada,Domestic Only,Truck,million ton-miles,2012,1840.067484,11842.06219,7247.41568
Nevada,Export,Air (include truck-air),million ton-miles,2012,0.027387,1.444882,20.562361
Nevada,Export,Multiple modes & mail,million ton-miles,2012,0,0,73.710188
Nevada,Export,Other and unknown,million ton-miles,2012,0.0005,0.0199,5.7008
Nevada,Export,Pipeline,million ton-miles,2012,0,0,970.606529
Nevada,Export,Rail,million ton-miles,2012,0,0,7005.129256
Nevada,Export,Truck,million ton-miles,2012,0.018601,0.0002,584.950131
Nevada,Import,Air (include truck-air),million ton-miles,2012,0.037886,8.206139,1.282142
Nevada,Import,Multiple modes & mail,million ton-miles,2012,0.00006,87.40508,0
Nevada,Import,Other and unknown,million ton-miles,2012,0.082967,1.398652,0.068055
Nevada,Import,Rail,million ton-miles,2012,0,527.164645,0
Nevada,Import,Truck,million ton-miles,2012,0.092308,440.589633,0
New Hampshire,Domestic Only,Air (include truck-air),million ton-miles,2012,0,8.04958,10.994829
New Hampshire,Domestic Only,Multiple modes & mail,million ton-miles,2012,1.012113,376.622973,245.809936
New Hampshire,Domestic Only,Pipeline,million ton-miles,2012,0.0007,231.1027,200.4149
New Hampshire,Domestic Only,Rail,million ton-miles,2012,0.000007,469.7928,0
New Hampshire,Domestic Only,Truck,million ton-miles,2012,683.366204,4645.976035,2831.934212
New Hampshire,Export,Air (include truck-air),million ton-miles,2012,0.000871,0.064721,22.281494
New Hampshire,Export,Multiple modes & mail,million ton-miles,2012,0.0003,0.443819,17.79421
New Hampshire,Export,Other and unknown,million ton-miles,2012,0,0,0.797089
New Hampshire,Export,Pipeline,million ton-miles,2012,0,0,7.50301
New Hampshire,Export,Rail,million ton-miles,2012,0.2753,20.2332,6.551012
New Hampshire,Export,Truck,million ton-miles,2012,3.207938,0.025805,269.328495
New Hampshire,Export,Water,million ton-miles,2012,0.3655,2.163,53.659845
New Hampshire,Import,Air (include truck-air),million ton-miles,2012,0,7.239503,0
New Hampshire,Import,Multiple modes & mail,million ton-miles,2012,0.041358,58.169191,30.00317
New Hampshire,Import,Other and unknown,million ton-miles,2012,0,1.299614,0
New Hampshire,Import,Pipeline,million ton-miles,2012,0,6.50936,0
New Hampshire,Import,Rail,million ton-miles,2012,7.9193,430.28162,0.0887
New Hampshire,Import,Truck,million ton-miles,2012,22.6256,385.725852,76.114643
New Hampshire,Import,Water,million ton-miles,2012,0.0003,1190.958621,11.5062
New Jersey,Domestic Only,Air (include truck-air),million ton-miles,2012,0,44.079869,59.111399
New Jersey,Domestic Only,Multiple modes & mail,million ton-miles,2012,14.665327,3535.385902,1471.788277
New Jersey,Domestic Only,Pipeline,million ton-miles,2012,313.2778,5862.952603,2279.8314
New Jersey,Domestic Only,Rail,million ton-miles,2012,16.7885,19488.741,1975.421927
New Jersey,Domestic Only,Truck,million ton-miles,2012,3301.959693,23987.72163,29789.07547
New Jersey,Domestic Only,Water,million ton-miles,2012,44.8375,3035.5905,189.2242
New Jersey,Export,Air (include truck-air),million ton-miles,2012,0.00055,26.422145,43.362046
New Jersey,Export,Multiple modes & mail,million ton-miles,2012,0.727511,324.081439,394.584905
New Jersey,Export,Other and unknown,million ton-miles,2012,0.015987,0.636289,28.873067
New Jersey,Export,Pipeline,million ton-miles,2012,3.6574,0.6195,21.87754
New Jersey,Export,Rail,million ton-miles,2012,2.097749,4200.673874,1049.20345
New Jersey,Export,Truck,million ton-miles,2012,330.645386,659.682597,3047.469726
New Jersey,Export,Water,million ton-miles,2012,12.340801,23.943388,920.559257
New Jersey,Import,Air (include truck-air),million ton-miles,2012,0.000648,66.770552,12.733823
New Jersey,Import,Multiple modes & mail,million ton-miles,2012,4.749805,3888.908703,7013.105825
New Jersey,Import,No domestic mode,million ton-miles,2012,0,0,0
New Jersey,Import,Other and unknown,million ton-miles,2012,0.729789,6.54777,18.32786
New Jersey,Import,Pipeline,million ton-miles,2012,0,25.6957,0
New Jersey,Import,Rail,million ton-miles,2012,50.057442,1900.932996,2842.574822
New Jersey,Import,Truck,million ton-miles,2012,802.425293,3403.872825,1806.348332
New Jersey,Import,Water,million ton-miles,2012,0.46159,727.919314,2144.445978
New Mexico,Domestic Only,Air (include truck-air),million ton-miles,2012,0,9.44044,3.924894
New Mexico,Domestic Only,Multiple modes & mail,million ton-miles,2012,10.7388,897.821317,510.156725
New Mexico,Domestic Only,Other and unknown,million ton-miles,2012,135.2223,0,0
New Mexico,Domestic Only,Pipeline,million ton-miles,2012,3724.457,6433.4215,20860.0932
New Mexico,Domestic Only,Rail,million ton-miles,2012,289.394,2009.0686,1960.9343
New Mexico,Domestic Only,Truck,million ton-miles,2012,1889.788726,11437.43521,5346.525109
New Mexico,Export,Air (include truck-air),million ton-miles,2012,0.00053,0.022547,4.89713
New Mexico,Export,Multiple modes & mail,million ton-miles,2012,0,0.0163,10.523613
New Mexico,Export,Other and unknown,million ton-miles,2012,0.355927,9.428853,0.292753
New Mexico,Export,Pipeline,million ton-miles,2012,0,0,474.2107
New Mexico,Export,Rail,million ton-miles,2012,0,0.1556,345.81872
New Mexico,Export,Truck,million ton-miles,2012,4.398176,219.927835,191.678078
New Mexico,Import,Air (include truck-air),million ton-miles,2012,0.02969,5.699905,0.317719
New Mexico,Import,Multiple modes & mail,million ton-miles,2012,0.0003,38.685089,0
New Mexico,Import,Other and unknown,million ton-miles,2012,0.0001,0.5335,0
New Mexico,Import,Pipeline,million ton-miles,2012,0,164.0778,0
New Mexico,Import,Rail,million ton-miles,2012,0,416.1585,0
New Mexico,Import,Truck,million ton-miles,2012,9.742369,89.599158,513.925515
New York,Domestic Only,Air (include truck-air),million ton-miles,2012,0.370582,84.155059,58.555233
New York,Domestic Only,Multiple modes & mail,million ton-miles,2012,155.391089,4717.005053,3948.77297
New York,Domestic Only,Pipeline,million ton-miles,2012,277.0962,7276.468736,4107.358125
New York,Domestic Only,Rail,million ton-miles,2012,118.735718,7721.097561,3070.829265
New York,Domestic Only,Truck,million ton-miles,2012,12390.18895,32989.38516,30525.84043
New York,Domestic Only,Water,million ton-miles,2012,0,2567.1901,1.278
New York,Export,Air (include truck-air),million ton-miles,2012,0.241914,169.538884,57.207378
New York,Export,Multiple modes & mail,million ton-miles,2012,136.831994,149.607529,827.988992
New York,Export,Other and unknown,million ton-miles,2012,5.948485,282.246302,21.820872
New York,Export,Pipeline,million ton-miles,2012,170.0695,3308.308288,0
New York,Export,Rail,million ton-miles,2012,664.924736,11490.55112,2244.965279
New York,Export,Truck,million ton-miles,2012,949.716006,11421.53004,7601.416699
New York,Export,Water,million ton-miles,2012,172.261636,1804.603245,1938.194318
New York,Import,Air (include truck-air),million ton-miles,2012,1.226363,95.192723,139.963817
New York,Import,Multiple modes & mail,million ton-miles,2012,92.560517,4025.615426,273.19565
New York,Import,Other and unknown,million ton-miles,2012,5.448537,19.013275,27.581905
New York,Import,Pipeline,million ton-miles,2012,1226.9948,0,1892.82919
New York,Import,Rail,million ton-miles,2012,470.219464,1461.67769,6510.874138
New York,Import,Truck,million ton-miles,2012,1113.527336,3978.861037,5680.262774
New York,Import,Water,million ton-miles,2012,309.685759,2461.891277,277.636712
North Carolina,Domestic Only,Air (include truck-air),million ton-miles,2012,0,36.928514,80.338602
North Carolina,Domestic Only,Multiple modes & mail,million ton-miles,2012,89.531332,4603.988081,3198.413264
North Carolina,Domestic Only,Pipeline,million ton-miles,2012,56.7614,2433.6229,1954.8775
North Carolina,Domestic Only,Rail,million ton-miles,2012,165.0119,31041.0969,5134.3569
North Carolina,Domestic Only,Truck,million ton-miles,2012,10208.47205,29160.46528,34696.83203
North Carolina,Domestic Only,Water,million ton-miles,2012,0,6966.7181,0
North Carolina,Export,Air (include truck-air),million ton-miles,2012,0.368413,3.105718,48.352047
North Carolina,Export,Multiple modes & mail,million ton-miles,2012,0.705588,30.857071,431.476227
North Carolina,Export,Other and unknown,million ton-miles,2012,0.457434,2.262208,17.113199
North Carolina,Export,Pipeline,million ton-miles,2012,1.0001,0,0
North Carolina,Export,Rail,million ton-miles,2012,1.590974,434.476874,677.493922
North Carolina,Export,Truck,million ton-miles,2012,52.907783,406.026801,3245.796241
North Carolina,Export,Water,million ton-miles,2012,0.07238,29.975836,40.562746
North Carolina,Import,Air (include truck-air),million ton-miles,2012,1.292252,48.114802,5.366408
North Carolina,Import,Multiple modes & mail,million ton-miles,2012,3.802133,1620.066107,583.097153
North Carolina,Import,Other and unknown,million ton-miles,2012,0.614928,29.423628,1.594555
North Carolina,Import,Pipeline,million ton-miles,2012,26.308042,0.086055,0
North Carolina,Import,Rail,million ton-miles,2012,29.402291,2479.752616,747.638372
North Carolina,Import,Truck,million ton-miles,2012,174.106573,2439.51635,1128.612231
North Carolina,Import,Water,million ton-miles,2012,1.380728,173.20912,72.786618
North Dakota,Domestic Only,Air (include truck-air),million ton-miles,2012,0,5.844599,2.03468
North Dakota,Domestic Only,Multiple modes & mail,million ton-miles,2012,5.527,689.482127,2056.857203
North Dakota,Domestic Only,Other and unknown,million ton-miles,2012,1262.0357,0,0
North Dakota,Domestic Only,Pipeline,million ton-miles,2012,723.0601,8556.1093,39846.63
North Dakota,Domestic Only,Rail,million ton-miles,2012,345.6226,6064.7002,44439.7421
North Dakota,Domestic Only,Truck,million ton-miles,2012,6757.576109,11060.10992,7571.595525
North Dakota,Export,Air (include truck-air),million ton-miles,2012,0.015528,5.202821,1.367763
North Dakota,Export,Multiple modes & mail,million ton-miles,2012,0.0155,2.04509,48.398498
North Dakota,Export,Other and unknown,million ton-miles,2012,0.0193,4.215535,0.1015
North Dakota,Export,Pipeline,million ton-miles,2012,37.6847,69.57817,19.5273
North Dakota,Export,Rail,million ton-miles,2012,114.123,9037.741834,1285.91686
North Dakota,Export,Truck,million ton-miles,2012,85.862006,6383.318349,218.813483
North Dakota,Import,Air (include truck-air),million ton-miles,2012,0,1.382147,0.001042
North Dakota,Import,Multiple modes & mail,million ton-miles,2012,0,271.528308,1.259396
North Dakota,Import,Other and unknown,million ton-miles,2012,0.1527,0.4024,9.5995
North Dakota,Import,Pipeline,million ton-miles,2012,699.9084,0,39408.41032
North Dakota,Import,Rail,million ton-miles,2012,288.6422,300.924416,29674.95678
North Dakota,Import,Truck,million ton-miles,2012,236.620769,140.626476,2904.67872
Ohio,Domestic Only,Air (include truck-air),million ton-miles,2012,0.093086,47.393816,44.635371
Ohio,Domestic Only,Multiple modes & mail,million ton-miles,2012,451.383,9206.830582,5955.560624
Ohio,Domestic Only,Pipeline,million ton-miles,2012,3542.36143,27160.07845,6429.8576
Ohio,Domestic Only,Rail,million ton-miles,2012,600.474906,31122.55156,12787.6516
Ohio,Domestic Only,Truck,million ton-miles,2012,16077.34468,42620.40669,52075.47713
Ohio,Domestic Only,Water,million ton-miles,2012,51.9828,16648.4051,436.3634
Ohio,Export,Air (include truck-air),million ton-miles,2012,0.023488,6.162708,82.884101
Ohio,Export,Multiple modes & mail,million ton-miles,2012,0.00005,1.743721,2879.090843
Ohio,Export,Other and unknown,million ton-miles,2012,0.31356,19.5901,5.397258
Ohio,Export,Pipeline,million ton-miles,2012,0,0,3580.7103
Ohio,Export,Rail,million ton-miles,2012,139.247845,883.055976,3698.402537
Ohio,Export,Truck,million ton-miles,2012,0.70265,6.005435,4960.060058
Ohio,Export,Water,million ton-miles,2012,55.214242,105.230714,146.688918
Ohio,Import,Air (include truck-air),million ton-miles,2012,1.304788,39.77053,3.741238
Ohio,Import,Multiple modes & mail,million ton-miles,2012,0.207353,4897.048692,46.437342
Ohio,Import,No domestic mode,million ton-miles,2012,0,0,0
Ohio,Import,Other and unknown,million ton-miles,2012,2.653494,32.455426,2.115812
Ohio,Import,Pipeline,million ton-miles,2012,0.099,3924.6751,0
Ohio,Import,Rail,million ton-miles,2012,576.140393,5281.119952,1374.053453
Ohio,Import,Truck,million ton-miles,2012,25.719048,4985.406286,117.584069
Ohio,Import,Water,million ton-miles,2012,140.526992,147.326017,187.077176
Oklahoma,Domestic Only,Air (include truck-air),million ton-miles,2012,0,14.117045,17.618052
Oklahoma,Domestic Only,Multiple modes & mail,million ton-miles,2012,32.341933,2523.521916,1893.027565
Oklahoma,Domestic Only,Pipeline,million ton-miles,2012,7809.9603,13893.296,22595.35562
Oklahoma,Domestic Only,Rail,million ton-miles,2012,160.8382,27796.0422,15391.1083
Oklahoma,Domestic Only,Truck,million ton-miles,2012,8244.661869,24237.73961,32220.8816
Oklahoma,Domestic Only,Water,million ton-miles,2012,0.0109,131.9078,9285.7786
Oklahoma,Export,Air (include truck-air),million ton-miles,2012,0.003306,0.204839,12.668172
Oklahoma,Export,Multiple modes & mail,million ton-miles,2012,0,0,40.701414
Oklahoma,Export,Other and unknown,million ton-miles,2012,0.019517,0,8.639103
Oklahoma,Export,Rail,million ton-miles,2012,0,0,680.887675
Oklahoma,Export,Truck,million ton-miles,2012,0.001965,0,993.110895
Oklahoma,Export,Water,million ton-miles,2012,0,0,0.739801
Oklahoma,Import,Air (include truck-air),million ton-miles,2012,0.203243,6.532164,0.239872
Oklahoma,Import,Multiple modes & mail,million ton-miles,2012,0,222.853757,0
Oklahoma,Import,Other and unknown,million ton-miles,2012,0.000079,2.76133,0.0126
Oklahoma,Import,Pipeline,million ton-miles,2012,0,3284.73658,0
